p_id,gq_id,gq_type,sporder,age,sex
486726284,G110010095013C1,C,655,19,1
486726285,G110010095013C1,C,656,19,1
486726286,G110010095013C1,C,657,22,1
486726287,G110010095013C1,C,658,19,1
486726288,G110010095013C1,C,659,18,1
486726289,G110010095013C1,C,660,19,1
486726290,G110010095013C1,C,661,19,1
486726291,G110010095013C1,C,662,20,1
486726292,G110010095013C1,C,663,19,1
486726293,G110010095013C1,C,664,19,1
486726294,G110010095013C1,C,665,18,1
486726295,G110010095013C1,C,666,20,1
486726296,G110010095013C1,C,667,22,1
486726297,G110010095013C1,C,668,18,1
486726298,G110010095013C1,C,669,19,1
486726299,G110010095013C1,C,670,18,1
486726300,G110010095013C1,C,671,20,1
486726301,G110010095013C1,C,672,24,1
486726302,G110010095013C1,C,673,23,1
486726303,G110010095013C1,C,674,21,1
486726304,G110010095013C1,C,675,20,1
486726305,G110010095013C1,C,676,19,1
486726306,G110010095013C1,C,677,18,1
486726307,G110010095013C1,C,678,19,1
486726308,G110010095013C1,C,679,19,1
486726309,G110010095013C1,C,680,19,1
486726310,G110010095013C1,C,681,21,1
486726311,G110010095013C1,C,682,19,1
486726312,G110010095013C1,C,683,21,1
486726313,G110010095013C1,C,684,24,1
486726314,G110010095013C1,C,685,19,1
486726315,G110010095013C1,C,686,18,1
486726316,G110010095013C1,C,687,18,1
486726317,G110010095013C1,C,688,18,1
486726318,G110010095013C1,C,689,21,1
486726319,G110010095013C1,C,690,19,1
486726320,G110010095013C1,C,691,18,1
486726321,G110010095013C1,C,692,20,1
486726322,G110010095013C1,C,693,20,1
486726323,G110010095013C1,C,694,22,1
486726324,G110010095013C1,C,695,23,1
486726325,G110010095013C1,C,696,20,1
486726326,G110010095013C1,C,697,18,1
486726327,G110010095013C1,C,698,21,1
486726328,G110010095013C1,C,699,19,1
486726329,G110010095013C1,C,700,19,1
486726330,G110010095013C1,C,701,19,1
486726331,G110010095013C1,C,702,21,1
486726332,G110010095013C1,C,703,19,1
486726333,G110010095013C1,C,704,19,1
486726334,G110010095013C1,C,705,19,1
486726335,G110010095013C1,C,706,20,1
486726336,G110010095013C1,C,707,18,1
486726337,G110010095013C1,C,708,18,1
486726338,G110010095013C1,C,709,18,1
486726339,G110010095013C1,C,710,19,1
486726340,G110010095013C1,C,711,22,1
486726341,G110010095013C1,C,712,18,1
486726342,G110010095013C1,C,713,18,1
486726343,G110010095013C1,C,714,19,1
486726344,G110010095013C1,C,715,19,1
486726345,G110010095013C1,C,716,18,1
486726346,G110010095013C1,C,717,19,1
486726347,G110010095013C1,C,718,19,1
486726348,G110010095013C1,C,719,19,1
486726349,G110010095013C1,C,720,19,1
486726350,G110010095013C1,C,721,21,1
486726351,G110010095013C1,C,722,19,1
486726352,G110010095013C1,C,723,19,1
486726353,G110010095013C1,C,724,19,1
486726354,G110010095013C1,C,725,22,1
486726355,G110010095013C1,C,726,22,1
486726356,G110010095013C1,C,727,18,1
486726357,G110010095013C1,C,728,21,1
486726358,G110010095013C1,C,729,19,1
486726359,G110010095013C1,C,730,20,1
486726360,G110010095013C1,C,731,21,1
486726361,G110010095013C1,C,732,24,1
486726362,G110010095013C1,C,733,19,1
486726363,G110010095013C1,C,734,19,1
486726364,G110010095013C1,C,735,21,1
486726365,G110010095013C1,C,736,19,1
486726366,G110010095013C1,C,737,21,1
486726367,G110010095013C1,C,738,18,1
486726368,G110010095013C1,C,739,20,1
486726369,G110010095013C1,C,740,20,1
486726370,G110010095013C1,C,741,19,1
486726371,G110010095013C1,C,742,47,1
486726372,G110010095013C1,C,743,18,1
486726373,G110010095013C1,C,744,19,1
486726374,G110010095013C1,C,745,19,1
486726375,G110010095013C1,C,746,19,1
486726376,G110010095013C1,C,747,21,1
486726377,G110010095013C1,C,748,18,1
486726378,G110010095013C1,C,749,18,1
486726379,G110010095013C1,C,750,18,1
486726380,G110010095013C1,C,751,21,1
486726381,G110010095013C1,C,752,21,1
486726382,G110010095013C1,C,753,20,1
486726383,G110010095013C1,C,754,20,1
486726384,G110010095013C1,C,755,26,1
486726385,G110010095013C1,C,756,21,1
486726386,G110010095013C1,C,757,19,1
486726387,G110010095013C1,C,758,24,1
486726388,G110010095013C1,C,759,32,1
486726389,G110010095013C1,C,760,24,1
486726390,G110010095013C1,C,761,22,1
486726391,G110010095013C1,C,762,21,1
486726392,G110010095013C1,C,763,20,1
486726393,G110010095013C1,C,764,20,1
486726394,G110010095013C1,C,765,23,1
486726395,G110010095013C1,C,766,19,1
486726396,G110010095013C1,C,767,21,1
486726397,G110010095013C1,C,768,19,1
486726398,G110010095013C1,C,769,19,1
486726399,G110010095013C1,C,770,20,1
486726400,G110010095013C1,C,771,18,1
486726401,G110010095013C1,C,772,19,1
486726402,G110010095013C1,C,773,24,1
486726403,G110010095013C1,C,774,18,1
486726404,G110010095013C1,C,775,19,1
486726405,G110010095013C1,C,776,19,1
486726406,G110010095013C1,C,777,21,1
486726407,G110010095013C1,C,778,19,1
486726408,G110010095013C1,C,779,18,1
486726409,G110010095013C1,C,780,19,1
486726410,G110010095013C1,C,781,23,1
486726411,G110010095013C1,C,782,23,1
486726412,G110010095013C1,C,783,20,1
486726413,G110010095013C1,C,784,21,1
486726414,G110010095013C1,C,785,23,1
486726415,G110010095013C1,C,786,20,1
486726416,G110010095013C1,C,787,31,1
486726417,G110010095013C1,C,788,19,1
486726418,G110010095013C1,C,789,21,1
486726419,G110010095013C1,C,790,24,1
486726420,G110010095013C1,C,791,21,1
486726421,G110010095013C1,C,792,19,1
486726422,G110010095013C1,C,793,34,1
486726423,G110010095013C1,C,794,22,1
486726424,G110010095013C1,C,795,19,1
486726425,G110010095013C1,C,796,19,1
486726426,G110010095013C1,C,797,19,1
486726427,G110010095013C1,C,798,24,1
486726428,G110010095013C1,C,799,21,1
486726429,G110010095013C1,C,800,22,1
486726430,G110010095013C1,C,801,21,1
486726431,G110010095013C1,C,802,24,1
486726432,G110010095013C1,C,803,22,1
486726433,G110010095013C1,C,804,19,1
486726434,G110010095013C1,C,805,19,1
486726435,G110010095013C1,C,806,23,1
486726436,G110010095013C1,C,807,23,1
486726437,G110010095013C1,C,808,18,1
486726438,G110010095013C1,C,809,19,1
486726439,G110010095013C1,C,810,19,1
486726440,G110010095013C1,C,811,26,1
486726441,G110010095013C1,C,812,20,1
486726442,G110010095013C1,C,813,18,1
486726443,G110010095013C1,C,814,25,1
486726444,G110010095013C1,C,815,18,1
486726445,G110010095013C1,C,816,20,1
486726446,G110010095013C1,C,817,22,1
486726447,G110010095013C1,C,818,18,1
486726448,G110010095013C1,C,819,22,1
486726449,G110010095013C1,C,820,20,1
486726450,G110010095013C1,C,821,22,1
486726451,G110010095013C1,C,822,24,1
486726452,G110010095013C1,C,823,27,1
486726453,G110010095013C1,C,824,20,1
486726454,G110010095013C1,C,825,19,1
486726455,G110010095013C1,C,826,18,1
486726456,G110010095013C1,C,827,19,1
486726457,G110010095013C1,C,828,22,1
486726458,G110010095013C1,C,829,24,1
486726459,G110010095013C1,C,830,24,1
486726460,G110010095013C1,C,831,28,1
486726461,G110010095013C1,C,832,20,1
486726462,G110010095013C1,C,833,19,1
486726463,G110010095013C1,C,834,24,1
486726464,G110010095013C1,C,835,21,1
486726465,G110010095013C1,C,836,19,1
486726466,G110010095013C1,C,837,19,1
486726467,G110010095013C1,C,838,21,1
486726468,G110010095013C1,C,839,19,1
486726469,G110010095013C1,C,840,18,1
486726470,G110010095013C1,C,841,19,1
486726471,G110010095013C1,C,842,20,1
486726472,G110010095013C1,C,843,21,1
486726473,G110010095013C1,C,844,19,1
486726474,G110010095013C1,C,845,19,1
486726475,G110010095013C1,C,846,19,1
486726476,G110010095013C1,C,847,24,1
486726477,G110010095013C1,C,848,18,1
486726478,G110010095013C1,C,849,20,1
486726479,G110010095013C1,C,850,20,1
486726480,G110010095013C1,C,851,28,1
486726481,G110010095013C1,C,852,18,1
486726482,G110010095013C1,C,853,24,1
486726483,G110010095013C1,C,854,22,1
486726484,G110010095013C1,C,855,18,1
486726485,G110010095013C1,C,856,19,1
486726486,G110010095013C1,C,857,19,1
486726487,G110010095013C1,C,858,21,1
486726488,G110010095013C1,C,859,19,1
486726489,G110010095013C1,C,860,19,1
486726490,G110010095013C1,C,861,19,1
486726491,G110010095013C1,C,862,18,1
486726492,G110010095013C1,C,863,19,1
486726493,G110010095013C1,C,864,23,1
486726494,G110010095013C1,C,865,19,1
486726495,G110010095013C1,C,866,20,1
486726496,G110010095013C1,C,867,19,1
486726497,G110010095013C1,C,868,18,1
486726498,G110010095013C1,C,869,19,1
486726499,G110010095013C1,C,870,22,1
486726500,G110010095013C1,C,871,19,1
486726501,G110010095013C1,C,872,20,1
486726502,G110010095013C1,C,873,27,1
486726503,G110010095013C1,C,874,18,1
486726504,G110010095013C1,C,875,21,1
486726505,G110010095013C1,C,876,19,1
486726506,G110010095013C1,C,877,20,1
486726507,G110010095013C1,C,878,19,1
486726508,G110010095013C1,C,879,21,1
486726509,G110010095013C1,C,880,22,1
486726510,G110010095013C1,C,881,19,1
486726511,G110010095013C1,C,882,23,1
486726512,G110010095013C1,C,883,22,1
486726513,G110010095013C1,C,884,20,1
486726514,G110010095013C1,C,885,23,1
486726515,G110010095013C1,C,886,19,1
486726516,G110010095013C1,C,887,21,1
486726517,G110010095013C1,C,888,24,1
486726518,G110010095013C1,C,889,22,1
486726519,G110010095013C1,C,890,22,1
486726520,G110010095013C1,C,891,21,1
486726521,G110010095013C1,C,892,23,1
486726522,G110010095013C1,C,893,19,1
486726523,G110010095013C1,C,894,19,1
486726524,G110010095013C1,C,895,19,1
486726525,G110010095013C1,C,896,20,1
486726526,G110010095013C1,C,897,24,1
486726527,G110010095013C1,C,898,19,1
486726528,G110010095013C1,C,899,18,1
486726529,G110010095013C1,C,900,18,1
486726530,G110010095013C1,C,901,57,1
486726531,G110010095013C1,C,902,19,1
486726532,G110010095013C1,C,903,22,1
486726533,G110010095013C1,C,904,19,1
486726534,G110010095013C1,C,905,22,1
486726535,G110010095013C1,C,906,19,1
486726536,G110010095013C1,C,907,19,1
486726537,G110010095013C1,C,908,19,1
486726538,G110010095013C1,C,909,22,1
486726539,G110010095013C1,C,910,19,1
486726540,G110010095013C1,C,911,19,1
486726541,G110010095013C1,C,912,18,1
486726542,G110010095013C1,C,913,20,1
486726543,G110010095013C1,C,914,21,1
486726544,G110010095013C1,C,915,20,1
486726545,G110010095013C1,C,916,18,1
486726546,G110010095013C1,C,917,29,1
486726547,G110010095013C1,C,918,20,1
486726548,G110010095013C1,C,919,19,1
486726549,G110010095013C1,C,920,24,1
486726550,G110010095013C1,C,921,20,1
486726551,G110010095013C1,C,922,19,1
486726552,G110010095013C1,C,923,18,1
486726553,G110010095013C1,C,924,19,1
486726554,G110010095013C1,C,925,18,1
486726555,G110010095013C1,C,926,20,1
486726556,G110010095013C1,C,927,23,1
486726557,G110010095013C1,C,928,18,1
486726558,G110010095013C1,C,929,24,1
486726559,G110010095013C1,C,930,18,1
486726560,G110010095013C1,C,931,19,1
486726561,G110010095013C1,C,932,18,1
486726562,G110010095013C1,C,933,19,1
486726563,G110010095013C1,C,934,20,1
486726564,G110010095013C1,C,935,19,1
486726565,G110010095013C1,C,936,19,1
486726566,G110010095013C1,C,937,19,1
486726567,G110010095013C1,C,938,18,1
486726568,G110010095013C1,C,939,22,1
486726569,G110010095013C1,C,940,20,1
486726570,G110010095013C1,C,941,19,1
486726571,G110010095013C1,C,942,19,1
486726572,G110010095013C1,C,943,19,1
486726573,G110010095013C1,C,944,21,1
486726574,G110010095013C1,C,945,21,1
486726575,G110010095013C1,C,946,18,1
486726576,G110010095013C1,C,947,23,1
486726577,G110010095013C1,C,948,19,1
486726578,G110010095013C1,C,949,24,1
486726579,G110010095013C1,C,950,19,1
486726580,G110010095013C1,C,951,19,1
486726581,G110010095013C1,C,952,19,1
486726582,G110010095013C1,C,953,20,1
486726583,G110010095013C1,C,954,21,1
486726584,G110010095013C1,C,955,23,1
486726585,G110010095013C1,C,956,21,1
486726586,G110010095013C1,C,957,22,1
486726587,G110010095013C1,C,958,25,1
486726588,G110010095013C1,C,959,19,1
486726589,G110010095013C1,C,960,19,1
486726590,G110010095013C1,C,961,22,1
486726591,G110010095013C1,C,962,20,1
486726592,G110010095013C1,C,963,22,1
486726593,G110010095013C1,C,964,19,1
486726594,G110010095013C1,C,965,22,1
486726595,G110010095013C1,C,966,18,1
486726596,G110010095013C1,C,967,19,1
486726597,G110010095013C1,C,968,19,1
486726598,G110010095013C1,C,969,19,1
486726599,G110010095013C1,C,970,19,1
486726600,G110010095013C1,C,971,19,1
486726601,G110010095013C1,C,972,21,1
486726602,G110010095013C1,C,973,19,1
486726603,G110010095013C1,C,974,18,1
486726604,G110010095013C1,C,975,20,1
486726605,G110010095013C1,C,976,22,1
486726606,G110010095013C1,C,977,19,1
486726607,G110010095013C1,C,978,21,1
486726608,G110010095013C1,C,979,19,1
486726609,G110010095013C1,C,980,18,1
486726610,G110010095013C1,C,981,21,1
486726611,G110010095013C1,C,982,24,1
486726612,G110010095013C1,C,983,18,1
486726613,G110010095013C1,C,984,19,1
486726614,G110010095013C1,C,985,19,1
486726615,G110010095013C1,C,986,21,1
486726616,G110010095013C1,C,987,19,1
486726617,G110010095013C1,C,988,18,1
486726618,G110010095013C1,C,989,18,1
486726619,G110010095013C1,C,990,20,1
486726620,G110010095013C1,C,991,22,1
486726621,G110010095013C1,C,992,24,1
486726622,G110010095013C1,C,993,18,1
486726623,G110010095013C1,C,994,53,1
486726624,G110010095013C1,C,995,23,1
486726625,G110010095013C1,C,996,20,1
486726626,G110010095013C1,C,997,24,1
486726627,G110010095013C1,C,998,21,1
486726628,G110010095013C1,C,999,19,1
486726629,G110010095013C1,C,1000,19,1
486726630,G110010095013C1,C,1001,19,1
486726631,G110010095013C1,C,1002,24,1
486726632,G110010095013C1,C,1003,23,1
486726633,G110010095013C1,C,1004,22,1
486726634,G110010095013C1,C,1005,18,1
486726635,G110010095013C1,C,1006,19,1
486726636,G110010095013C1,C,1007,24,1
486726637,G110010095013C1,C,1008,20,1
486726638,G110010095013C1,C,1009,22,1
486726639,G110010095013C1,C,1010,19,1
486726640,G110010095013C1,C,1011,22,1
486726641,G110010095013C1,C,1012,19,1
486726642,G110010095013C1,C,1013,19,1
486726643,G110010095013C1,C,1014,18,1
486726644,G110010095013C1,C,1015,21,1
486726645,G110010095013C1,C,1016,19,1
486726646,G110010095013C1,C,1017,19,1
486726647,G110010095013C1,C,1018,22,1
486726648,G110010095013C1,C,1019,20,1
486726649,G110010095013C1,C,1020,19,1
486726650,G110010095013C1,C,1021,22,1
486726651,G110010095013C1,C,1022,18,1
486726652,G110010095013C1,C,1023,19,1
486726653,G110010095013C1,C,1024,19,1
486726654,G110010095013C1,C,1025,19,1
486726655,G110010095013C1,C,1026,19,1
486726656,G110010095013C1,C,1027,19,1
486726657,G110010095013C1,C,1028,19,1
486726658,G110010095013C1,C,1029,24,1
486726659,G110010095013C1,C,1030,18,1
486726660,G110010095013C1,C,1031,22,1
486726661,G110010095013C1,C,1032,18,1
486726662,G110010095013C1,C,1033,29,1
486726663,G110010095013C1,C,1034,21,1
486726664,G110010095013C1,C,1035,20,1
486726665,G110010095013C1,C,1036,18,1
486726666,G110010095013C1,C,1037,20,1
486726667,G110010095013C1,C,1038,19,1
486726668,G110010095013C1,C,1039,18,1
486728028,G110010095013C1,C,1040,23,2
486728029,G110010095013C1,C,1041,24,2
486728030,G110010095013C1,C,1042,19,2
486728031,G110010095013C1,C,1043,19,2
486728032,G110010095013C1,C,1044,23,2
486728033,G110010095013C1,C,1045,19,2
486728034,G110010095013C1,C,1046,19,2
486728035,G110010095013C1,C,1047,18,2
486728036,G110010095013C1,C,1048,19,2
486728037,G110010095013C1,C,1049,19,2
486728038,G110010095013C1,C,1050,18,2
486728039,G110010095013C1,C,1051,23,2
486728040,G110010095013C1,C,1052,21,2
486728041,G110010095013C1,C,1053,19,2
486728042,G110010095013C1,C,1054,23,2
486728043,G110010095013C1,C,1055,20,2
486728044,G110010095013C1,C,1056,18,2
486728045,G110010095013C1,C,1057,24,2
486728046,G110010095013C1,C,1058,22,2
486728047,G110010095013C1,C,1059,18,2
486728048,G110010095013C1,C,1060,19,2
486728049,G110010095013C1,C,1061,20,2
486728050,G110010095013C1,C,1062,21,2
486728051,G110010095013C1,C,1063,19,2
486728052,G110010095013C1,C,1064,22,2
486728053,G110010095013C1,C,1065,18,2
486728054,G110010095013C1,C,1066,19,2
486727359,G110010095013C1,C,1067,19,2
486727360,G110010095013C1,C,1068,25,2
486727361,G110010095013C1,C,1069,19,2
486727362,G110010095013C1,C,1070,20,2
486727363,G110010095013C1,C,1071,21,2
486727364,G110010095013C1,C,1072,47,2
486727365,G110010095013C1,C,1073,18,2
486727366,G110010095013C1,C,1074,19,2
486727367,G110010095013C1,C,1075,19,2
486727368,G110010095013C1,C,1076,19,2
486727369,G110010095013C1,C,1077,29,2
486727370,G110010095013C1,C,1078,22,2
486727371,G110010095013C1,C,1079,18,2
486727430,G110010095013C1,C,1080,18,2
486727429,G110010095013C1,C,1081,21,2
486727428,G110010095013C1,C,1082,18,2
486727427,G110010095013C1,C,1083,23,2
486727426,G110010095013C1,C,1084,18,2
486727425,G110010095013C1,C,1085,19,2
486727424,G110010095013C1,C,1086,19,2
486727423,G110010095013C1,C,1087,23,2
486727422,G110010095013C1,C,1088,23,2
486727421,G110010095013C1,C,1089,21,2
486727420,G110010095013C1,C,1090,20,2
486727419,G110010095013C1,C,1091,19,2
486727418,G110010095013C1,C,1092,19,2
486727417,G110010095013C1,C,1093,18,2
486727416,G110010095013C1,C,1094,19,2
486727415,G110010095013C1,C,1095,24,2
486727414,G110010095013C1,C,1096,19,2
486727413,G110010095013C1,C,1097,20,2
486727412,G110010095013C1,C,1098,21,2
486727411,G110010095013C1,C,1099,19,2
486727410,G110010095013C1,C,1100,18,2
486727409,G110010095013C1,C,1101,19,2
486727408,G110010095013C1,C,1102,19,2
486727407,G110010095013C1,C,1103,24,2
486727406,G110010095013C1,C,1104,19,2
486727405,G110010095013C1,C,1105,24,2
486727404,G110010095013C1,C,1106,18,2
486727403,G110010095013C1,C,1107,19,2
486727402,G110010095013C1,C,1108,19,2
486727401,G110010095013C1,C,1109,19,2
486727400,G110010095013C1,C,1110,21,2
486727399,G110010095013C1,C,1111,23,2
486727398,G110010095013C1,C,1112,24,2
486727397,G110010095013C1,C,1113,18,2
486727396,G110010095013C1,C,1114,22,2
486727395,G110010095013C1,C,1115,19,2
486727394,G110010095013C1,C,1116,21,2
486727393,G110010095013C1,C,1117,19,2
486727392,G110010095013C1,C,1118,22,2
486727391,G110010095013C1,C,1119,23,2
486727390,G110010095013C1,C,1120,20,2
486727389,G110010095013C1,C,1121,22,2
486727388,G110010095013C1,C,1122,22,2
486727387,G110010095013C1,C,1123,21,2
486727386,G110010095013C1,C,1124,19,2
486727385,G110010095013C1,C,1125,21,2
486727384,G110010095013C1,C,1126,21,2
486727383,G110010095013C1,C,1127,19,2
486727382,G110010095013C1,C,1128,19,2
486727381,G110010095013C1,C,1129,19,2
486727380,G110010095013C1,C,1130,19,2
486727379,G110010095013C1,C,1131,19,2
486727378,G110010095013C1,C,1132,19,2
486727377,G110010095013C1,C,1133,19,2
486727376,G110010095013C1,C,1134,19,2
486727375,G110010095013C1,C,1135,22,2
486727374,G110010095013C1,C,1136,19,2
486727372,G110010095013C1,C,1137,18,2
486726669,G110010095013C1,C,1138,19,1
486726670,G110010095013C1,C,1139,20,1
486726671,G110010095013C1,C,1140,21,1
486726672,G110010095013C1,C,1141,21,1
486726673,G110010095013C1,C,1142,20,1
486726674,G110010095013C1,C,1143,20,1
486726675,G110010095013C1,C,1144,21,1
486726676,G110010095013C1,C,1145,21,1
486726677,G110010095013C1,C,1146,18,1
486726678,G110010095013C1,C,1147,22,1
486726679,G110010095013C1,C,1148,18,1
486726680,G110010095013C1,C,1149,19,1
486726681,G110010095013C1,C,1150,20,1
486726682,G110010095013C1,C,1151,19,1
486726683,G110010095013C1,C,1152,19,1
486726684,G110010095013C1,C,1153,18,1
486726685,G110010095013C1,C,1154,22,1
486726686,G110010095013C1,C,1155,18,1
486726687,G110010095013C1,C,1156,19,1
486726688,G110010095013C1,C,1157,19,1
486726689,G110010095013C1,C,1158,23,1
486726690,G110010095013C1,C,1159,19,1
486726691,G110010095013C1,C,1160,22,1
486726692,G110010095013C1,C,1161,18,1
486726693,G110010095013C1,C,1162,23,1
486726694,G110010095013C1,C,1163,22,1
486726695,G110010095013C1,C,1164,19,1
486726696,G110010095013C1,C,1165,19,1
486726697,G110010095013C1,C,1166,25,1
486726698,G110010095013C1,C,1167,20,1
486726699,G110010095013C1,C,1168,19,1
486726700,G110010095013C1,C,1169,19,1
486726701,G110010095013C1,C,1170,19,1
486726702,G110010095013C1,C,1171,24,1
